Nro.;Codigo;Turno_ID;Descripcion;Hora_Inicio;Hora_Termino;Descanso1;Descanso2;Total_Horas;Refrigerio;H.Efectivas;Inicio_Refrigerio;Fin_Refrigerio;Avail
5113 ;3133 ;TT 3133;De 09:30 a 17:00 ht 7.5 ;09:30 ;17:00 ;30 ;0 ;07:30 ;0 ;7:30;;;1
5114 ;3134 ;TT 3134;De 10:00 a 17:00 ht 7.0 ;10:00 ;17:00 ;15 ;0 ;07:00 ;0 ;7:00;;;0
5115 ;3135 ;TT 3135;De 11:30 a 19:30 ht 8.0 ;11:30 ;19:30 ;15 ;0 ;08:00 ;0 ;8:00;;;0
5116 ;3136 ;TT 3136;De 20:00 a 06:00 ht 10.0 ;20:00 ;06:00 ;0 ;0 ;10:00 ;0 ;10:00;;;0
5117 ;3137 ;TT 3137;De 08:00 a 15:30 ht 7.5 ;08:00 ;15:30 ;15 ;0 ;07:30 ;0 ;7:30;;;0
5118 ;3138 ;TT 3138;De 13:00 a 19:30 ht 6.5 ;13:00 ;19:30 ;15 ;0 ;06:30 ;0 ;6:30;;;0
5119 ;3139 ;TT 3139;De 13:00 a 20:30 ht 7.5 ;13:00 ;20:30 ;15 ;0 ;07:30 ;0 ;7:30;;;0
5120 ;3140 ;TT 3140;De 09:00 a 14:00 ht 5.0 ;09:00 ;14:00 ;20 ;0 ;05:00 ;0 ;5:00;;;0
5121 ;3141 ;TT 3141;De 07:00 a 13:00 ht 6.0 ;07:00 ;13:00 ;15 ;0 ;06:00 ;60 ;5:00;11:00 ;12:00 ;1
5122 ;3142 ;TT 3142;De 13:30 a 20:00 ht 6.5 ;13:30 ;20:00 ;15 ;0 ;06:30 ;0 ;6:30;;;0
5123 ;3143 ;TT 3143;De 07:30 a 13:30 ht 6.0 ;07:30 ;13:30 ;15 ;0 ;06:00 ;60 ;5:00;11:30 ;12:30 ;1
5124 ;3144 ;TT 3144;De 12:30 a 18:30 ht 6.0 ;12:30 ;18:30 ;15 ;0 ;06:00 ;60 ;5:00;02:30 ;03:30 ;1
5125 ;3145 ;TT 3145;De 14:30 a 22:00 ht 7.5 ;14:30 ;22:00 ;15 ;0 ;07:30 ;0 ;7:30;;;0
5126 ;3146 ;TT 3146;De 16:30 a 23:00 ht 6.5 ;16:30 ;23:00 ;15 ;0 ;06:30 ;0 ;6:30;;;0
5127 ;3147 ;TT 3147;De 17:30 a 00:00 ht 5.5 ;17:30 ;00:01 ;15 ;0 ;06:31 ;0 ;6:31;;;0
5128 ;3148 ;TT 3148;De 17:30 a 00:00 ;17:30 ;00:00 ;15 ;0 ;06:30 ;0 ;6:30;;;0
5129 ;3149 ;TT 3149;De 08:15 a 18:45 ht 10.5 ;08:15 ;18:45 ;15 ;0 ;10:30 ;60 ;9:30;01:00 ;02:00 ;0
5130 ;3150 ;TT 3150;De 06:00 a 12:00 ht 6.0 ;06:00 ;12:00 ;15 ;0 ;06:00 ;60 ;5:00;10:00 ;11:00 ;1
5131 ;3151 ;TT 3151;De 15:00 a 21:00 ht 6.0 ;15:00 ;21:00 ;15 ;0 ;06:00 ;60 ;5:00;;;1
5132 ;3152 ;TT 3152;De 09:00 a 00:00 ht 15.0 ;09:00 ;00:00 ;15 ;0 ;15:00 ;60 ;14:00;01:00 ;02:00 ;0
5133 ;3153 ;TT 3153;De 06:00 a 12:30 ht 6.5 ;06:00 ;12:30 ;30 ;0 ;06:30 ;0 ;6:30;;;1
5134 ;3154 ;TT 3154;De 08:00 a 13:00 ht 5.0 ;08:00 ;13:00 ;15 ;0 ;05:00 ;60 ;4:00;12:00 ;13:00 ;1
5135 ;3155 ;TT 3155;De 08:00 a 13:05 ht 5.1 ;08:00 ;13:05 ;20 ;0 ;05:05 ;0 ;5:05;;;0
5136 ;3156 ;TT 3156;De 08:00 a 13:30 ht 5.5 ;08:00 ;13:30 ;20 ;0 ;05:30 ;0 ;5:30;;;0
5137 ;3157 ;TT 3157;De 08:30 a 13:30 ht 5.0 ;08:30 ;13:30 ;20 ;0 ;05:00 ;0 ;5:00;;;0
5138 ;3158 ;TT 3158;De 08:30 a 14:00 ht 5.5 ;08:30 ;14:00 ;20 ;0 ;05:30 ;0 ;5:30;;;0
5139 ;3159 ;TT 3159;De 11:45 a 17:45 ht 6.0 ;11:45 ;17:45 ;15 ;0 ;06:00 ;0 ;6:00;;;0
5140 ;3160 ;TT 3160;De 13:00 a 18:00 ht 5.0 ;13:00 ;18:00 ;20 ;0 ;05:00 ;0 ;5:00;;;0
5141 ;3161 ;TT 3161;De 06:00 a 18:00 ht 12.0 ;06:00 ;18:00 ;15 ;0 ;12:00 ;60 ;11:00;10:00 ;11:00 ;0
5142 ;3162 ;TT 3162;De 14:00 a 21:30 ht 7.5 ;14:00 ;21:30 ;15 ;0 ;07:30 ;0 ;7:30;;;0
5143 ;3163 ;TT 3163;De 16:00 a 21:30 ht 5.5 ;16:00 ;21:30 ;20 ;0 ;05:30 ;0 ;5:30;;;0
5144 ;3164 ;TT 3164;De 02:00 a 08:00 ht 6.0 ;02:00 ;08:00 ;15 ;0 ;06:00 ;0 ;6:00;;;0
5145 ;3165 ;TT 3165;De 07:00 a 16:00 ht 9.0 ;07:00 ;16:00 ;0 ;0 ;09:00 ;0 ;9:00;;;0
5146 ;3166 ;TT 3166;De 10:00 a 19:00 ht 9.0 ;10:00 ;19:00 ;0 ;0 ;09:00 ;0 ;9:00;;;0
5147 ;3167 ;TT 3167;De 09:00 a 19:00 ht 10.0 ;09:00 ;19:00 ;0 ;0 ;10:00 ;0 ;10:00;;;0
5148 ;3168 ;TT 3168;De 15:00 a 23:00 ht 8.0 ;15:00 ;23:00 ;0 ;0 ;08:00 ;0 ;8:00;;;0
5149 ;3169 ;TT 3169;De 16:00 a 00:00 ht 8.0 ;16:00 ;00:00 ;15 ;0 ;08:00 ;60 ;7:00;08:00 ;09:00 ;1
5150 ;3170 ;TT 3170;De 06:00 a 14:00 ht 8.0 ;06:00 ;14:00 ;0 ;0 ;08:00 ;0 ;8:00;;;0
5151 ;3171 ;TT 3171;De 08:00 a 16:00 ht 8.0 ;08:00 ;16:00 ;0 ;0 ;08:00 ;0 ;8:00;;;0
5152 ;3172 ;TT 3172;De 09:00 a 18:00 ht 9.0 ;09:00 ;18:00 ;0 ;0 ;09:00 ;0 ;9:00;;;0
5153 ;3173 ;TT 3173;De 12:00 a 21:00 ht 9.0 ;12:00 ;21:00 ;0 ;0 ;09:00 ;0 ;9:00;;;0
5154 ;3174 ;TT 3174;De 16:00 a 00:00 ht 8.0 ;16:00 ;00:00 ;0 ;0 ;08:00 ;0 ;8:00;;;0
5155 ;3175 ;TT 3175;De 07:00 a 15:00 ht 8.0 ;07:00 ;15:00 ;0 ;0 ;08:00 ;0 ;8:00;;;0
5156 ;3176 ;TT 3176;De 07:30 a 16:30 ht 9.0 ;07:30 ;16:30 ;0 ;0 ;09:00 ;0 ;9:00;;;0
5157 ;3177 ;TT 3177;De 07:00 a 17:00 ht 9 ;07:00 ;17:00 ;15 ;15 ;10:00 ;60 ;9:00;11:00 ;12:00 ;0
5158 ;3178 ;TT 3178;De 07:30 a 18:00 ht 10.5 ;07:30 ;18:00 ;0 ;0 ;10:30 ;0 ;10:30;;;0
5159 ;3179 ;TT 3179;De 12:30 a 22:00 ht 8.5 ;12:30 ;22:00 ;15 ;15 ;09:30 ;60 ;8:30;02:30 ;03:30 ;1
5160 ;3180 ;TT 3180;De 06:00 a 15:30 ht 9.5 ;06:00 ;15:30 ;0 ;0 ;09:30 ;0 ;9:30;;;0
5161 ;3181 ;TT 3181;De 08:30 a 17:30 ht 9.0 ;08:30 ;17:30 ;0 ;0 ;09:00 ;0 ;9:00;;;0
5162 ;3182 ;TT 3182;De 09:00 a 15:00 ht 6.0 ;09:00 ;15:00 ;0 ;0 ;06:00 ;0 ;6:00;;;0
5163 ;3183 ;TT 3183;De 08:00 a 15:00 ht 7.0 ;08:00 ;15:00 ;0 ;0 ;07:00 ;0 ;7:00;;;0
5164 ;3184 ;TT 3184;De 07:30 a 15:30 ht 8.0 ;07:30 ;15:30 ;0 ;0 ;08:00 ;0 ;8:00;;;0
5165 ;3185 ;TT 3185;De 09:30 a 16:30 ht 7.0 ;09:30 ;16:30 ;15 ;0 ;07:00 ;0 ;7:00;;;0
5166 ;3186 ;TT 3186;De 12:00 a 19:00 ht 7.0 ;12:00 ;19:00 ;0 ;0 ;07:00 ;0 ;7:00;;;0
5167 ;3187 ;TT 3187;De 12:30 a 21:00 ht 8.5 ;12:30 ;21:00 ;0 ;0 ;08:30 ;0 ;8:30;;;0
5168 ;3188 ;TT 3188;De 06:00 a 12:00 ht 6.0 ;06:00 ;12:00 ;0 ;0 ;06:00 ;0 ;6:00;;;0
5169 ;3189 ;TT 3189;De 10:00 a 18:00 ht 8.0 ;10:00 ;18:00 ;0 ;0 ;08:00 ;0 ;8:00;;;0
5170 ;3190 ;TT 3190;De 12:15 a 18:15 ht 6.0 ;12:15 ;18:15 ;30 ;0 ;06:00 ;0 ;6:00;;;1
5171 ;3191 ;TT 3191;De 21:00 a 03:00 ht 6.0 ;21:00 ;03:00 ;30 ;0 ;06:00 ;0 ;6:00;;;1
5172 ;3192 ;TT 3192;De 14:30 a 00:00 ht 9.5 ;14:30 ;00:00 ;15 ;0 ;09:30 ;60 ;8:30;04:00 ;05:00 ;1
5173 ;3193 ;TT 3193;De 14:00 a 21:00 ht 7.0 ;14:00 ;21:00 ;15 ;0 ;07:00 ;0 ;7:00;;;0
5174 ;3194 ;TT 3194;De 14:00 a 22:00 ht 8.0 ;14:00 ;22:00 ;0 ;0 ;08:00 ;0 ;8:00;;;0
5175 ;3195 ;TT 3195;De 13:00 a 19:30 ht 6.5 ;13:00 ;19:30 ;30 ;0 ;06:30 ;0 ;6:30;;;1
5176 ;3196 ;TT 3196;De 14:00 a 19:00 ht 5.0 ;14:00 ;19:00 ;20 ;0 ;05:00 ;0 ;5:00;;;0
5177 ;3197 ;TT 3197;De 08:00 a 17:30 ht 9.5 ;08:00 ;17:30 ;20 ;0 ;09:30 ;0 ;9:30;;;0
5178 ;3198 ;TT 3198;De 07:00 a 13:30 ht 6.5 ;07:00 ;13:30 ;15 ;0 ;06:30 ;0 ;6:30;;;0
5179 ;3199 ;TT 3199;De 15:00 a 21:30 ht 6.5 ;15:00 ;21:30 ;30 ;0 ;06:30 ;0 ;6:30;;;1
5180 ;3200 ;TT 3200;De 08:00 a 16:30 ht 8.5 ;08:00 ;16:30 ;20 ;0 ;08:30 ;0 ;8:30;;;0
5181 ;3201 ;TT 3201;De 12:30 a 18:30 ht 6.0 ;12:30 ;18:30 ;30 ;0 ;06:00 ;0 ;6:00;;;1
5182 ;3202 ;TT 3202;De 10:30 a 17:30 ht 7.0 ;10:30 ;17:30 ;15 ;0 ;07:00 ;60 ;6:00;02:00 ;03:00 ;1
5183 ;3203 ;TT 3203;De 10:30 a 18:00 ht 7.5 ;10:30 ;18:00 ;15 ;0 ;07:30 ;60 ;6:30;02:00 ;03:00 ;1
5184 ;3204 ;TT 3204;De 11:00 a 18:00 ht 7.0 ;11:00 ;18:00 ;15 ;0 ;07:00 ;60 ;6:00;03:00 ;04:00 ;1
5185 ;3205 ;TT 3205;De 10:00 a 17:30 ht 7.5 ;10:00 ;17:30 ;15 ;0 ;07:30 ;60 ;6:30;02:00 ;03:00 ;1
5186 ;3206 ;TT 3206;De 07:00 a 14:30 ht 7.5 ;07:00 ;14:30 ;15 ;0 ;07:30 ;0 ;7:30;;;0
5187 ;3207 ;TT 3207;De 14:00 a 22:00 ht 8.0 ;14:00 ;22:00 ;15 ;0 ;08:00 ;60 ;7:00;04:00 ;05:00 ;1
5188 ;3208 ;TT 3208;De 05:30 a 16:00 ht 10.5 ;05:30 ;16:00 ;15 ;0 ;10:30 ;60 ;9:30;11:00 ;12:00 ;0
5189 ;3209 ;TT 3209;De 17:30 a 00:00 ht 6.5 ;17:30 ;00:00 ;30 ;0 ;06:30 ;0 ;6:30;;;1
5190 ;3210 ;TT 3210;De 15:30 a 21:30 ht 6.0 ;15:30 ;21:30 ;15 ;0 ;06:00 ;0 ;6:00;;;0
5191 ;3211 ;TT 3211;De 16:30 a 00:00 ht 7.5 ;16:30 ;00:00 ;15 ;0 ;07:30 ;0 ;7:30;;;0
5192 ;3212 ;TT 3212;De 06:30 a 13:00 ht 6.5 ;06:30 ;13:00 ;15 ;0 ;06:30 ;0 ;6:30;;;0
5193 ;3213 ;TT 3213;De 09:00 a 17:00 ht 8.0 ;09:00 ;17:00 ;35 ;0 ;08:00 ;0 ;8:00;;;1
5194 ;3214 ;TT 3214;De 12:00 a 17:00 ht 5.0 ;12:00 ;17:00 ;20 ;0 ;05:00 ;0 ;5:00;;;0
5195 ;3215 ;TT 3215;De 16:30 a 23:00 ht 6.5 ;16:30 ;23:00 ;30 ;0 ;06:30 ;0 ;6:30;;;1
5196 ;3216 ;TT 3216;De 15:30 a 23:30 ht 8.0 ;15:30 ;23:30 ;15 ;0 ;08:00 ;0 ;8:00;;;0
5197 ;3217 ;TT 3217;De 14:30 a 21:00 ht 6.5 ;14:30 ;21:00 ;15 ;0 ;06:30 ;0 ;6:30;;;0
5198 ;3218 ;TT 3218;De 06:30 a 14:30 ht 8.0 ;06:30 ;14:30 ;0 ;0 ;08:00 ;0 ;8:00;;;0
5199 ;3219 ;TT 3219;De 08:30 a 16:30 ht 8.0 ;08:30 ;16:30 ;0 ;0 ;08:00 ;0 ;8:00;;;0
5200 ;3220 ;TT 3220;De 09:00 a 17:00 ht 8.0 ;09:00 ;17:00 ;0 ;0 ;08:00 ;0 ;8:00;;;0
5201 ;3221 ;TT 3221;De 14:30 a 21:30 ht 7.0 ;14:30 ;21:30 ;15 ;0 ;07:00 ;0 ;7:00;;;0
5202 ;3222 ;TT 3222;De 09:00 a 15:30 ht 6.5 ;09:00 ;15:30 ;15 ;0 ;06:30 ;0 ;6:30;;;0
5203 ;3223 ;TT 3223;De 11:00 a 17:30 ht 6.5 ;11:00 ;17:30 ;15 ;0 ;06:30 ;0 ;6:30;;;0
5204 ;3224 ;TT 3224;De 11:00 a 19:00 ht 8.0 ;11:00 ;19:00 ;0 ;0 ;08:00 ;0 ;8:00;;;0
5205 ;3225 ;TT 3225;De 13:00 a 21:00 ht 8.0 ;13:00 ;21:00 ;0 ;0 ;08:00 ;0 ;8:00;;;0
5206 ;3226 ;TT 3226;De 13:30 a 21:30 ht 8.0 ;13:30 ;21:30 ;0 ;0 ;08:00 ;0 ;8:00;;;0
5207 ;3227 ;TT 3227;De 15:30 a 23:00 ht 7.5 ;15:30 ;23:00 ;0 ;0 ;07:30 ;0 ;7:30;;;0
5208 ;3228 ;TT 3228;De 16:30 a 00:00 ht 7.5 ;16:30 ;00:00 ;0 ;0 ;07:30 ;0 ;7:30;;;0
5209 ;3230 ;TT 3230;De 10:00 a 16:30 ht 6.5 ;10:00 ;16:30 ;15 ;0 ;06:30 ;0 ;6:30;;;0
5210 ;3231 ;TT 3231;De 13:00 a 22:00 ht 9.0 ;13:00 ;22:00 ;0 ;0 ;09:00 ;0 ;9:00;;;0
5211 ;3232 ;TT 3232;De 10:00 a 17:30 ht 7.5 ;10:00 ;17:30 ;15 ;0 ;07:30 ;0 ;7:30;;;0
5212 ;3233 ;TT 3233;De 14:00 a 20:30 ht 6.5 ;14:00 ;20:30 ;30 ;0 ;06:30 ;0 ;6:30;;;1
5213 ;3234 ;TT 3234;De 15:30 a 22:00 ht 6.5 ;15:30 ;22:00 ;15 ;0 ;06:30 ;0 ;6:30;;;0
5214 ;3235 ;TT 3235;De 14:45 a 22:15 ht 7.5 ;14:45 ;22:15 ;15 ;0 ;07:30 ;0 ;7:30;;;0
5215 ;3236 ;TT 3236;De 13:00 a 21:00 ht 8.0 ;13:00 ;21:00 ;15 ;0 ;08:00 ;60 ;7:00;04:00 ;05:00 ;1
5216 ;3237 ;TT 3237;De 07:30 a 17:00 ht 9.5 ;07:30 ;17:00 ;15 ;0 ;09:30 ;0 ;9:30;;;0
5217 ;3238 ;TT 3238;De 08:00 a 14:00 ht 6.0 ;08:00 ;14:00 ;15 ;0 ;06:00 ;60 ;5:00;12:00 ;13:00 ;1
5218 ;3239 ;TT 3239;De 12:30 a 19:00 ht 6.5 ;12:30 ;19:00 ;15 ;0 ;06:30 ;0 ;6:30;;;0
5219 ;3240 ;TT 3240;De 19:00 a 06:00 ht 11.0 ;19:00 ;06:00 ;0 ;0 ;11:00 ;0 ;11:00;;;0
5220 ;3241 ;TT 3241;De 10:00 a 19:30 ht 9.5 ;10:00 ;19:30 ;30 ;0 ;09:30 ;60 ;8:30;02:00 ;03:00 ;1
5221 ;3242 ;TT 3242;De 06:00 a 11:00 ht 5.0 ;06:00 ;11:00 ;20 ;0 ;05:00 ;0 ;5:00;;;0
5222 ;3243 ;TT 3243;De 07:15 a 15:15 ht 8.0 ;07:15 ;15:15 ;15 ;0 ;08:00 ;0 ;8:00;;;0
5223 ;3244 ;TT 3244;De 13:30 a 20:30 ht 7.0 ;13:30 ;20:30 ;15 ;0 ;07:00 ;0 ;7:00;;;0
5224 ;3245 ;TT 3245;De 10:30 a 17:00 ht 6.5 ;10:30 ;17:00 ;15 ;0 ;06:30 ;0 ;6:30;;;0
5225 ;3246 ;TT 3246;De 08:30 a 19:30 ht 10 ;08:30 ;19:30 ;15 ;15 ;11:00 ;60 ;10:00;12:30 ;13:30 ;0
5226 ;3247 ;TT 3247;De 11:00 a 20:00 ht 9.0 ;11:00 ;20:00 ;15 ;0 ;09:00 ;0 ;9:00;;;0
5227 ;3248 ;TT 3248;De 14:00 a 23:00 ht 9.0 ;14:00 ;23:00 ;0 ;0 ;09:00 ;0 ;9:00;;;0
5228 ;3249 ;TT 3249;De 07:30 a 13:30 ht 6.0 ;07:30 ;13:30 ;0 ;0 ;06:00 ;0 ;6:00;;;0
5229 ;3250 ;TT 3250;De 09:00 a 14:30 ht 5.5 ;09:00 ;14:30 ;30 ;0 ;05:30 ;0 ;5:30;;;1
5230 ;3251 ;TT 3251;De 10:00 a 15:00 ht 5.0 ;10:00 ;15:00 ;20 ;0 ;05:00 ;0 ;5:00;;;0
5231 ;3252 ;TT 3252;De 10:00 a 15:30 ht 5.5 ;10:00 ;15:30 ;20 ;0 ;05:30 ;0 ;5:30;;;0
5232 ;3253 ;TT 3253;De 11:00 a 16:00 ht 5.0 ;11:00 ;16:00 ;20 ;0 ;05:00 ;0 ;5:00;;;0
5233 ;3254 ;TT 3254;De 10:30 a 18:30 ht 8.0 ;10:30 ;18:30 ;15 ;0 ;08:00 ;0 ;8:00;;;0
5234 ;3255 ;TT 3255;De 13:00 a 22:00 ht 9.0 ;13:00 ;22:00 ;15 ;0 ;09:00 ;0 ;9:00;;;0
5235 ;3256 ;TT 3256;De 12:30 a 22:00 ht 9.5 ;12:30 ;22:00 ;0 ;0 ;09:30 ;0 ;9:30;;;0
5236 ;3257 ;TT 3257;De 10:00 a 16:00 ht 6.0 ;10:00 ;16:00 ;15 ;0 ;06:00 ;60 ;5:00;02:00 ;03:00 ;1
5237 ;3258 ;TT 3258;De 08:00 a 17:00 ht 9.0 ;08:00 ;17:00 ;15 ;0 ;09:00 ;0 ;9:00;;;0
5238 ;3259 ;TT 3259;De 09:30 a 16:00 ht 6.5 ;09:30 ;16:00 ;15 ;0 ;06:30 ;0 ;6:30;;;0
5239 ;3260 ;TT 3260;De 06:00 a 15:00 ht 9.0 ;06:00 ;15:00 ;15 ;0 ;09:00 ;0 ;9:00;;;0
5240 ;3261 ;TT 3261;De 16:00 a 01:00 ht 9.0 ;16:00 ;01:00 ;15 ;0 ;09:00 ;60 ;8:00;08:00 ;09:00 ;1
5241 ;3262 ;TT 3262;De 10:30 a 18:00 ht 7.5 ;10:30 ;18:00 ;30 ;0 ;07:30 ;0 ;7:30;;;1
5242 ;3263 ;TT 3263;De 12:00 a 18:30 ht 6.5 ;12:00 ;18:30 ;30 ;0 ;06:30 ;0 ;6:30;;;1
5243 ;3264 ;TT 3264;De 07:45 a 18:00 ht 09.15 ;07:45 ;18:00 ;15 ;15 ;10:15 ;60 ;9:15;01:00 ;02:00 ;0
5244 ;3265 ;TT 3265;De 07:45 a 17:00 ht 8.15 ;07:45 ;17:00 ;15 ;15 ;09:15 ;60 ;8:15;01:00 ;02:00 ;1
5245 ;3266 ;TT 3266;De 07:45 a 13:45 ht 6 ;07:45 ;13:45 ;15 ;0 ;06:00 ;0 ;6:00;;;0
5246 ;3267 ;TT 3267;De 08:45 a 18:00 ht 8.15 ;08:45 ;18:00 ;15 ;15 ;09:15 ;60 ;8:15;;;1
5247 ;3268 ;TT 3268;De 06:00 a 13:30 ht 7.5 ;06:00 ;13:30 ;0 ;0 ;07:30 ;0 ;7:30;;;0
5248 ;3269 ;TT 3269;De 06:30 a 13:30 ht 7.0 ;06:30 ;13:30 ;0 ;0 ;07:00 ;0 ;7:00;;;0
5249 ;3270 ;TT 3270;De 07:30 a 14:30 ht 7.0 ;07:30 ;14:30 ;0 ;0 ;07:00 ;0 ;7:00;;;0
5250 ;3271 ;TT 3271;De 08:30 a 15:00 ht 6.5 ;08:30 ;15:00 ;0 ;0 ;06:30 ;0 ;6:30;;;0
5251 ;3272 ;TT 3272;De 13:00 a 20:00 ht 7.0 ;13:00 ;20:00 ;0 ;0 ;07:00 ;0 ;7:00;;;0
5252 ;3273 ;TT 3273;De 15:00 a 21:30 ht 6.5 ;15:00 ;21:30 ;0 ;0 ;06:30 ;0 ;6:30;;;0
5253 ;3274 ;TT 3274;De 15:30 a 22:00 ht 6.5 ;15:30 ;22:00 ;0 ;0 ;06:30 ;0 ;6:30;;;0
5254 ;3275 ;TT 3275;De 16:30 a 23:00 ht 6.5 ;16:30 ;23:00 ;0 ;0 ;06:30 ;0 ;6:30;;;0
5255 ;3276 ;TT 3276;De 17:00 a 23:00 ht 6.0 ;17:00 ;23:00 ;0 ;0 ;06:00 ;0 ;6:00;;;0
5256 ;3277 ;TT 3277;De 18:00 a 00:00 ht 6.0 ;18:00 ;00:00 ;0 ;0 ;06:00 ;0 ;6:00;;;0
5257 ;3278 ;TT 3278;De 17:30 a 23:30 ht 6.0 ;17:30 ;23:30 ;30 ;0 ;06:00 ;0 ;6:00;;;1
5258 ;3279 ;TT 3279;De 11:00 a 16:30 ht 5.5 ;11:00 ;16:30 ;20 ;0 ;05:30 ;0 ;5:30;;;0
5259 ;3280 ;TT 3280;De 00:00 a 06:00 ht 6.0 ;00:00 ;06:00 ;30 ;0 ;06:00 ;0 ;6:00;;;1
5260 ;3281 ;TT 3281;De 07:00 a 13:00 ht 6.0 ;07:00 ;13:00 ;0 ;0 ;06:00 ;0 ;6:00;;;0
5261 ;3282 ;TT 3282;De 07:00 a 13:30 ht 6.5 ;07:00 ;13:30 ;0 ;0 ;06:30 ;0 ;6:30;;;0
5262 ;3283 ;TT 3283;De 13:00 a 19:30 ht 6.5 ;13:00 ;19:30 ;0 ;0 ;06:30 ;0 ;6:30;;;0
5263 ;3284 ;TT 3284;De 14:00 a 20:00 ht 6.0 ;14:00 ;20:00 ;0 ;0 ;06:00 ;0 ;6:00;;;0
5264 ;3285 ;TT 3285;De 10:00 a 16:30 ht 6.5 ;10:00 ;16:30 ;0 ;0 ;06:30 ;0 ;6:30;;;0
5265 ;3286 ;TT 3286;De 13:00 a 19:00 ht 6.0 ;13:00 ;19:00 ;0 ;0 ;06:00 ;0 ;6:00;;;0
5266 ;3287 ;TT 3287;De 12:00 a 22:00 ht 10.0 ;12:00 ;22:00 ;15 ;0 ;10:00 ;0 ;10:00;;;0
5267 ;3288 ;TT 3288;De 14:00 a 00:00 ht 10.0 ;14:00 ;00:00 ;0 ;0 ;10:00 ;0 ;10:00;;;0
5268 ;3289 ;TT 3289;De 06:00 a 17:00 ht 10 ;06:00 ;17:00 ;0 ;0 ;11:00 ;60 ;10:00;10:00 ;11:00 ;0
5269 ;3290 ;TT 3290;De 08:30 a 12:30 ht 4.0 ;08:30 ;12:30 ;15 ;0 ;04:00 ;0 ;4:00;;;1
5270 ;3291 ;TT 3291;De 10:00 a 14:00 ht 4.0 ;10:00 ;14:00 ;0 ;0 ;04:00 ;0 ;4:00;;;0
5271 ;3292 ;TT 3292;De 07:30 a 14:00 ht 6.5 ;07:30 ;14:00 ;30 ;0 ;06:30 ;0 ;6:30;;;1
5272 ;3293 ;TT 3293;De 14:00 a 20:30 ht 6.5 ;14:00 ;20:30 ;15 ;0 ;06:30 ;0 ;6:30;;;0
5273 ;3294 ;TT 3294;De 06:00 a 17:00 ht 10 ;06:00 ;17:00 ;15 ;15 ;11:00 ;60 ;10:00;10:00 ;11:00 ;0
5274 ;3295 ;TT 3295;De 11:30 a 18:00 ht 6.5 ;11:30 ;18:00 ;30 ;0 ;06:30 ;0 ;6:30;;;1
5275 ;3296 ;TT 3296;De 16:00 a 21:00 ht 5.0 ;16:00 ;21:00 ;20 ;0 ;05:00 ;0 ;5:00;;;0
5276 ;3297 ;TT 3297;De 07:00 a 16:00 ht 9.0 ;07:00 ;16:00 ;15 ;0 ;09:00 ;0 ;9:00;;;0
5277 ;3298 ;TT 3298;De 09:00 a 16:30 ht 7.5 ;09:00 ;16:30 ;15 ;0 ;07:30 ;0 ;7:30;;;0
5278 ;3299 ;TT 3299;De 11:30 a 19:00 ht 7.5 ;11:30 ;19:00 ;30 ;0 ;07:30 ;0 ;7:30;;;1
5279 ;3300 ;TT 3300;De 18:00 a 23:30 ht 5.5 ;18:00 ;23:30 ;20 ;0 ;05:30 ;0 ;5:30;;;0
5280 ;3301 ;TT 3301;De 09:00 a 16:00 ht 7.0 ;09:00 ;16:00 ;15 ;0 ;07:00 ;60 ;6:00;01:00 ;02:00 ;1
5281 ;3302 ;TT 3302;De 06:15 a 12:15 ht 6.0 ;06:15 ;12:15 ;30 ;0 ;06:00 ;0 ;6:00;;;1
5282 ;3303 ;TT 3303;De 07:00 a 12:30 ht 5.5 ;07:00 ;12:30 ;20 ;0 ;05:30 ;0 ;5:30;;;0
5283 ;3304 ;TT 3304;De 06:30 a 13:00 ht 6.5 ;06:30 ;13:00 ;0 ;0 ;06:30 ;0 ;6:30;;;0
5284 ;3305 ;TT 3305;De 12:00 a 18:00 ht 6.0 ;12:00 ;18:00 ;0 ;0 ;06:00 ;0 ;6:00;;;0
5285 ;3306 ;TT 3306;De 12:30 a 18:30 ht 6.0 ;12:30 ;18:30 ;0 ;0 ;06:00 ;0 ;6:00;;;0
5286 ;3307 ;TT 3307;De 09:00 a 20:00 ht 10 ;09:00 ;20:00 ;15 ;15 ;11:00 ;60 ;10:00;01:00 ;02:00 ;0
5287 ;3308 ;TT 3308;De 10:30 a 21:30 ht 10 ;10:30 ;21:30 ;15 ;15 ;11:00 ;60 ;10:00;02:00 ;03:00 ;0
5288 ;3309 ;TT 3309;De 13:00 a 21:30 ht 8.5 ;13:00 ;21:30 ;0 ;0 ;08:30 ;0 ;8:30;;;0
5289 ;3310 ;TT 3310;De 11:00 a 22:00 ht 10 ;11:00 ;22:00 ;15 ;15 ;11:00 ;60 ;10:00;03:00 ;04:00 ;0
5290 ;3311 ;TT 3311;De 10:00 a 21:00 ht 10 ;10:00 ;21:00 ;15 ;15 ;11:00 ;60 ;10:00;02:00 ;03:00 ;0
5291 ;3312 ;TT 3312;De 07:30 a 15:00 ht 7.5 ;07:30 ;15:00 ;0 ;0 ;07:30 ;0 ;7:30;;;0
5292 ;3313 ;TT 3313;De 09:00 a 15:30 ht 6.5 ;09:00 ;15:30 ;0 ;0 ;06:30 ;0 ;6:30;;;0
5293 ;3314 ;TT 3314;De 10:00 a 16:00 ht 6.0 ;10:00 ;16:00 ;0 ;0 ;06:00 ;0 ;6:00;;;0
